district,state,lat,lon,forest_loss_sq_km
Uttara Kannada,Karnataka,14.8939,74.7433,0.92
Uttara Kannada,Karnataka,14.7902,74.7401,1.08
Uttara Kannada,Karnataka,14.9545,74.5529,1.03
Uttara Kannada,Karnataka,14.6871,74.8849,1.12
Uttara Kannada,Karnataka,14.9126,74.673,0.73
Uttara Kannada,Karnataka,14.789,74.7319,1.11
Uttara Kannada,Karnataka,14.8124,74.685,0.69
Uttara Kannada,Karnataka,14.8024,74.6713,0.66
Uttara Kannada,Karnataka,14.9877,74.7392,0.76
Uttara Kannada,Karnataka,14.667,74.7912,1.05
Uttara Kannada,Karnataka,15.1477,74.6386,0.66
Uttara Kannada,Karnataka,14.9295,74.6715,0.44
Uttara Kannada,Karnataka,14.7829,74.6795,0.84
Uttara Kannada,Karnataka,14.6775,74.691,0.9
Uttara Kannada,Karnataka,14.7229,74.8088,0.64
Uttara Kannada,Karnataka,14.7818,74.6817,0.66
Uttara Kannada,Karnataka,14.7289,74.8019,0.64
Uttara Kannada,Karnataka,14.5058,75.0295,0.71
Uttara Kannada,Karnataka,14.7883,74.6911,1.08
Uttara Kannada,Karnataka,14.4017,74.5362,0.51
Uttara Kannada,Karnataka,14.7212,74.8105,0.44
Uttara Kannada,Karnataka,14.8604,74.8649,0.85
Uttara Kannada,Karnataka,14.691,74.5399,0.81
Uttara Kannada,Karnataka,14.8157,74.6334,0.73
Uttara Kannada,Karnataka,14.8445,74.667,1.13
Uttara Kannada,Karnataka,14.8436,74.7295,0.82
Uttara Kannada,Karnataka,14.8274,74.5953,1.03
Uttara Kannada,Karnataka,14.9482,74.4928,0.62
Uttara Kannada,Karnataka,14.8056,74.6952,0.87
Uttara Kannada,Karnataka,14.6544,74.6608,0.97
Uttara Kannada,Karnataka,14.7419,74.5882,0.99
Uttara Kannada,Karnataka,14.4401,74.1909,0.83
Uttara Kannada,Karnataka,14.7388,74.497,0.5
Uttara Kannada,Karnataka,14.8232,74.8885,0.54
Uttara Kannada,Karnataka,14.7891,74.6927,0.81
Uttara Kannada,Karnataka,14.8355,74.7029,0.39
Uttara Kannada,Karnataka,14.9139,74.4632,1.13
Uttara Kannada,Karnataka,14.8607,74.6577,0.76
Uttara Kannada,Karnataka,14.8546,74.653,1.11
Uttara Kannada,Karnataka,14.8145,74.5747,0.41
Uttara Kannada,Karnataka,14.7659,74.6628,0.89
Uttara Kannada,Karnataka,14.7545,74.8489,0.95
Uttara Kannada,Karnataka,14.7333,74.7021,0.57
Uttara Kannada,Karnataka,14.9088,74.777,0.67
Uttara Kannada,Karnataka,14.8369,74.6639,1.03
Uttara Kannada,Karnataka,15.0242,74.5051,0.46
Uttara Kannada,Karnataka,14.8105,74.6628,1.0
Uttara Kannada,Karnataka,14.8054,74.9163,0.42
Uttara Kannada,Karnataka,14.9314,74.6901,0.62
Uttara Kannada,Karnataka,14.8443,74.6776,1.04
Uttara Kannada,Karnataka,14.733,74.6341,0.74
Uttara Kannada,Karnataka,14.8795,74.7792,0.43
Uttara Kannada,Karnataka,14.3765,74.5355,0.98
Uttara Kannada,Karnataka,14.7823,74.6877,0.56
Uttara Kannada,Karnataka,14.9355,74.6473,0.85
Uttara Kannada,Karnataka,14.7669,74.6605,1.03
Uttara Kannada,Karnataka,14.755,74.8697,0.83
Uttara Kannada,Karnataka,14.8055,74.6801,0.54
Uttara Kannada,Karnataka,14.7931,74.6864,0.92
Uttara Kannada,Karnataka,14.785,74.5621,1.02
Uttara Kannada,Karnataka,14.8179,74.6476,0.96
Uttara Kannada,Karnataka,14.7948,74.6862,0.51
Uttara Kannada,Karnataka,14.7999,74.6099,0.59
Uttara Kannada,Karnataka,14.8997,74.6069,0.74
Uttara Kannada,Karnataka,14.7709,74.7858,0.54
Uttara Kannada,Karnataka,14.91,74.7053,0.45
Uttara Kannada,Karnataka,14.6762,74.676,0.58
Uttara Kannada,Karnataka,14.8588,74.6248,0.61
Uttara Kannada,Karnataka,14.816,74.7053,0.39
Uttara Kannada,Karnataka,14.9016,75.024,0.68
Uttara Kannada,Karnataka,14.7828,74.6839,0.79
Uttara Kannada,Karnataka,14.7752,74.7377,0.83
Uttara Kannada,Karnataka,14.7656,74.6696,0.62
Uttara Kannada,Karnataka,14.6609,74.806,1.02
Uttara Kannada,Karnataka,14.8526,74.6783,0.9
Uttara Kannada,Karnataka,14.7333,74.763,0.64
Uttara Kannada,Karnataka,14.7571,74.7297,0.91
Uttara Kannada,Karnataka,14.7934,74.6871,0.91
Uttara Kannada,Karnataka,14.6824,74.6733,1.05
Uttara Kannada,Karnataka,14.6751,74.5487,0.67
Uttara Kannada,Karnataka,14.8077,74.7192,1.13
Uttara Kannada,Karnataka,14.756,74.6643,0.87
Uttara Kannada,Karnataka,14.5078,74.7428,0.73
Uttara Kannada,Karnataka,14.5625,74.7418,0.73
Uttara Kannada,Karnataka,14.9322,74.5543,0.42
Uttara Kannada,Karnataka,14.8273,74.799,0.39
Uttara Kannada,Karnataka,14.5921,74.7045,0.51
Uttara Kannada,Karnataka,14.72,74.9541,0.99
Uttara Kannada,Karnataka,14.833,74.7225,0.91
Uttara Kannada,Karnataka,14.8236,74.7233,0.75
Uttara Kannada,Karnataka,14.8481,74.6998,0.58
Dakshina Kannada,Karnataka,12.836,75.2493,0.44
Dakshina Kannada,Karnataka,12.9004,75.2142,1.08
Dakshina Kannada,Karnataka,12.7939,75.35,0.73
Dakshina Kannada,Karnataka,12.956,75.4823,0.76
Dakshina Kannada,Karnataka,12.84,75.2003,1.0
Dakshina Kannada,Karnataka,12.9737,75.2927,0.81
Dakshina Kannada,Karnataka,12.7778,75.3351,0.62
Dakshina Kannada,Karnataka,12.8409,75.2432,0.39
Dakshina Kannada,Karnataka,12.7996,75.254,0.65
Dakshina Kannada,Karnataka,12.9652,75.3095,0.83
Dakshina Kannada,Karnataka,12.9431,75.1975,0.83
Dakshina Kannada,Karnataka,12.841,75.2262,0.67
Dakshina Kannada,Karnataka,12.9248,75.2424,0.38
Dakshina Kannada,Karnataka,12.884,75.2975,0.97
Dakshina Kannada,Karnataka,12.857,75.2231,0.41
Dakshina Kannada,Karnataka,12.8168,75.2255,1.09
Dakshina Kannada,Karnataka,12.8623,75.342,0.81
Dakshina Kannada,Karnataka,12.9497,75.2788,1.06
Dakshina Kannada,Karnataka,12.7788,75.3221,0.64
Dakshina Kannada,Karnataka,13.0542,75.1073,0.69
Dakshina Kannada,Karnataka,12.8212,75.1716,0.52
Dakshina Kannada,Karnataka,13.006,75.1912,0.68
Dakshina Kannada,Karnataka,12.8737,75.1669,0.54
Dakshina Kannada,Karnataka,13.2998,74.8812,1.03
Dakshina Kannada,Karnataka,13.0298,74.9602,0.46
Dakshina Kannada,Karnataka,12.6424,74.8959,0.9
Dakshina Kannada,Karnataka,12.8449,75.2481,0.38
Dakshina Kannada,Karnataka,12.9472,75.1491,1.07
Dakshina Kannada,Karnataka,12.7588,75.439,0.95
Dakshina Kannada,Karnataka,12.5032,75.3059,0.98
Dakshina Kannada,Karnataka,12.7798,75.2061,0.99
Dakshina Kannada,Karnataka,12.8468,75.3238,0.5
Dakshina Kannada,Karnataka,12.8183,75.253,0.78
Dakshina Kannada,Karnataka,13.0468,75.2193,0.8
Dakshina Kannada,Karnataka,12.8595,75.2159,0.81
Dakshina Kannada,Karnataka,12.7637,75.2164,1.12
Dakshina Kannada,Karnataka,12.6531,75.1452,0.48
Dakshina Kannada,Karnataka,12.8983,75.1958,1.03
Dakshina Kannada,Karnataka,12.903,75.2977,0.42
Dakshina Kannada,Karnataka,12.9049,75.3516,1.11
Dakshina Kannada,Karnataka,12.38,75.6822,0.79
Dakshina Kannada,Karnataka,12.854,75.307,0.52
Dakshina Kannada,Karnataka,12.8375,75.2361,0.51
Dakshina Kannada,Karnataka,12.8292,75.1278,0.63
Dakshina Kannada,Karnataka,12.5298,74.9521,0.84
Dakshina Kannada,Karnataka,12.5033,75.355,0.91
Dakshina Kannada,Karnataka,12.922,75.3572,0.57
Dakshina Kannada,Karnataka,13.1579,74.9115,1.06
Dakshina Kannada,Karnataka,12.9573,75.105,0.93
Dakshina Kannada,Karnataka,12.8218,75.3309,1.1
Dakshina Kannada,Karnataka,12.5647,75.0454,1.04
Dakshina Kannada,Karnataka,12.7889,75.3046,0.6
Dakshina Kannada,Karnataka,12.8681,75.2447,0.47
Dakshina Kannada,Karnataka,12.7189,75.2093,0.63
Dakshina Kannada,Karnataka,12.4993,75.5817,1.1
Dakshina Kannada,Karnataka,12.8499,75.2716,0.55
Dakshina Kannada,Karnataka,12.8376,75.3339,1.09
Dakshina Kannada,Karnataka,12.8746,75.2886,0.57
Dakshina Kannada,Karnataka,12.8234,75.2619,0.49
Dakshina Kannada,Karnataka,12.7341,75.3984,0.98
Dakshina Kannada,Karnataka,12.8187,75.2402,0.95
Dakshina Kannada,Karnataka,12.9323,75.4506,0.63
Dakshina Kannada,Karnataka,12.9023,75.1628,0.66
Dakshina Kannada,Karnataka,12.9953,75.3071,0.42
Dakshina Kannada,Karnataka,12.89,75.5369,0.83
Dakshina Kannada,Karnataka,12.9103,75.2453,0.74
Dakshina Kannada,Karnataka,12.6854,75.2101,0.47
Dakshina Kannada,Karnataka,12.8488,75.2522,1.03
Dakshina Kannada,Karnataka,12.772,75.1846,0.64
Dakshina Kannada,Karnataka,12.7394,75.1747,1.05
Dakshina Kannada,Karnataka,12.5182,75.1101,0.4
Dakshina Kannada,Karnataka,12.8654,75.2436,0.98
Dakshina Kannada,Karnataka,12.9269,75.4243,0.69
Dakshina Kannada,Karnataka,12.8357,75.2369,1.01
Dakshina Kannada,Karnataka,12.8329,75.2411,0.9
Dakshina Kannada,Karnataka,12.6637,75.2477,1.06
Dakshina Kannada,Karnataka,12.8462,75.2827,1.0
Dakshina Kannada,Karnataka,12.8609,75.1098,0.94
Dakshina Kannada,Karnataka,12.7547,75.2506,0.61
Dakshina Kannada,Karnataka,12.8345,75.2499,0.59
Dakshina Kannada,Karnataka,12.728,75.273,0.56
Dakshina Kannada,Karnataka,12.867,75.2915,0.81
Dakshina Kannada,Karnataka,12.8276,75.0991,0.91
Dakshina Kannada,Karnataka,12.8624,75.3635,0.46
Dakshina Kannada,Karnataka,12.9013,75.1263,1.12
Dakshina Kannada,Karnataka,12.712,75.2388,1.06
Dakshina Kannada,Karnataka,12.8537,75.4884,0.56
Dakshina Kannada,Karnataka,13.4284,75.6994,1.12
Dakshina Kannada,Karnataka,12.912,75.1857,0.95
Dakshina Kannada,Karnataka,12.898,75.304,0.61
Dakshina Kannada,Karnataka,12.8406,75.2492,0.8
Dakshina Kannada,Karnataka,12.8714,75.2064,0.76
Dakshina Kannada,Karnataka,12.8288,75.2918,0.7
Dakshina Kannada,Karnataka,12.8412,75.2476,0.87
Dakshina Kannada,Karnataka,12.7863,75.2545,0.53
Dakshina Kannada,Karnataka,12.8258,75.2517,0.54
Dakshina Kannada,Karnataka,12.9097,75.2363,0.65
Dakshina Kannada,Karnataka,12.9645,75.1585,0.81
Dakshina Kannada,Karnataka,12.898,75.2417,0.56
Dakshina Kannada,Karnataka,12.8318,75.2866,1.04
Dakshina Kannada,Karnataka,12.8293,75.2275,0.88
Dakshina Kannada,Karnataka,12.8436,75.2507,0.79
Dakshina Kannada,Karnataka,12.8351,75.1835,0.56
Dakshina Kannada,Karnataka,12.7499,75.2209,0.97
Dakshina Kannada,Karnataka,12.803,75.2289,1.11
Dakshina Kannada,Karnataka,12.8521,75.2409,0.46
Dakshina Kannada,Karnataka,12.9023,75.1223,1.0
Dakshina Kannada,Karnataka,12.7559,75.1672,1.08
Dakshina Kannada,Karnataka,12.7262,75.0936,0.66
Dakshina Kannada,Karnataka,12.8451,75.2442,0.96
Dakshina Kannada,Karnataka,12.8627,75.0458,0.81
Dakshina Kannada,Karnataka,12.7545,75.3162,1.1
Dakshina Kannada,Karnataka,12.8283,75.2398,0.85
Dakshina Kannada,Karnataka,12.7887,75.192,0.38
Dakshina Kannada,Karnataka,12.9181,75.367,0.89
Dakshina Kannada,Karnataka,12.8317,75.2253,0.97
Dakshina Kannada,Karnataka,12.8321,75.2007,1.07
Dakshina Kannada,Karnataka,12.6861,75.2386,1.03
Dakshina Kannada,Karnataka,12.8468,75.2447,0.79
Dakshina Kannada,Karnataka,12.9459,75.165,0.91
Dakshina Kannada,Karnataka,12.8777,75.2596,0.76
Dakshina Kannada,Karnataka,12.7863,75.2147,0.81
Dakshina Kannada,Karnataka,13.0417,75.3341,1.01
Dakshina Kannada,Karnataka,12.8159,75.2928,0.71
Dakshina Kannada,Karnataka,12.7581,75.1653,0.41
Dakshina Kannada,Karnataka,13.0334,75.4269,0.65
Dakshina Kannada,Karnataka,12.8939,75.154,1.06
Dakshina Kannada,Karnataka,12.8296,75.2399,0.9
Dakshina Kannada,Karnataka,12.8763,75.2396,0.47
Dakshina Kannada,Karnataka,12.8383,75.2705,0.5
Dakshina Kannada,Karnataka,12.9555,75.1782,0.76
Dakshina Kannada,Karnataka,12.8637,75.2323,1.05
Dakshina Kannada,Karnataka,12.9937,75.4425,0.44
Dakshina Kannada,Karnataka,12.5048,75.1823,1.11
Dakshina Kannada,Karnataka,13.0679,75.4535,0.7
Dakshina Kannada,Karnataka,12.5254,75.1322,0.41
Dakshina Kannada,Karnataka,12.8484,75.2552,1.11
Dakshina Kannada,Karnataka,12.9489,75.297,0.43
Dakshina Kannada,Karnataka,12.8874,75.5027,0.56
Dakshina Kannada,Karnataka,12.9969,75.225,1.04
Dakshina Kannada,Karnataka,12.8987,75.312,0.92
Dakshina Kannada,Karnataka,12.9385,75.1967,1.11
Dakshina Kannada,Karnataka,12.8164,75.2686,0.91
Dakshina Kannada,Karnataka,12.8438,75.3147,0.78
Dakshina Kannada,Karnataka,12.8434,75.2475,0.95
Dakshina Kannada,Karnataka,12.8821,75.1938,0.44
Dakshina Kannada,Karnataka,12.748,75.0316,0.58
Dakshina Kannada,Karnataka,12.8373,75.0885,0.41
Dakshina Kannada,Karnataka,12.856,75.2308,0.47
Dakshina Kannada,Karnataka,12.8457,75.2437,0.65
Dakshina Kannada,Karnataka,12.9551,75.1513,0.41
Dakshina Kannada,Karnataka,12.9151,75.421,1.07
Dakshina Kannada,Karnataka,12.8578,75.2529,0.7
Dakshina Kannada,Karnataka,13.1407,75.3779,0.41
Dakshina Kannada,Karnataka,13.0132,74.8924,0.83
Dakshina Kannada,Karnataka,12.8438,75.2479,0.98
Dakshina Kannada,Karnataka,12.8786,75.2121,0.66
Dakshina Kannada,Karnataka,12.7269,75.2937,0.91
Dakshina Kannada,Karnataka,12.8569,75.2901,0.72
Dakshina Kannada,Karnataka,12.8654,75.2342,0.63
Dakshina Kannada,Karnataka,13.1247,75.1767,1.12
Dakshina Kannada,Karnataka,12.7876,75.1525,0.72
Dakshina Kannada,Karnataka,12.9094,75.1527,1.08
Dakshina Kannada,Karnataka,12.837,75.2597,0.83
Dakshina Kannada,Karnataka,12.8587,75.2727,0.93
Dakshina Kannada,Karnataka,12.711,75.1869,0.46
Dakshina Kannada,Karnataka,13.0071,75.3496,0.64
Dakshina Kannada,Karnataka,12.6217,75.1455,0.71
Dakshina Kannada,Karnataka,12.7431,75.0774,0.72
Dakshina Kannada,Karnataka,12.8877,75.348,0.65
Dakshina Kannada,Karnataka,12.8059,75.2448,1.05
Dakshina Kannada,Karnataka,12.7696,75.2122,0.44
Dakshina Kannada,Karnataka,12.7851,75.3022,0.92
Dakshina Kannada,Karnataka,12.8266,75.2947,1.06
Dakshina Kannada,Karnataka,12.859,75.1694,0.71
Dakshina Kannada,Karnataka,12.8452,75.2589,0.75
Dakshina Kannada,Karnataka,12.7489,75.4612,0.75
Dakshina Kannada,Karnataka,12.8719,75.3899,1.02
Dakshina Kannada,Karnataka,12.8552,75.2423,1.03
Dakshina Kannada,Karnataka,12.9215,75.2753,0.86
Dakshina Kannada,Karnataka,12.9723,75.3615,0.89
Dakshina Kannada,Karnataka,12.8904,75.3608,0.7
Dakshina Kannada,Karnataka,13.0275,75.0973,1.05
Dakshina Kannada,Karnataka,12.9359,75.2087,0.43
Dakshina Kannada,Karnataka,12.8769,75.3154,0.48
Dakshina Kannada,Karnataka,12.5114,75.1396,0.51
Dakshina Kannada,Karnataka,12.9224,75.3348,0.89
Dakshina Kannada,Karnataka,12.8641,75.2143,1.09
Dakshina Kannada,Karnataka,13.0342,75.2184,0.98
Dakshina Kannada,Karnataka,12.8001,75.3868,0.94
Dakshina Kannada,Karnataka,13.0053,75.1903,1.02
Dakshina Kannada,Karnataka,12.7569,75.3084,0.73
Dakshina Kannada,Karnataka,12.9184,74.6165,0.86
Dakshina Kannada,Karnataka,12.7007,75.3064,0.9
Dakshina Kannada,Karnataka,12.7854,75.3199,1.07
Dakshina Kannada,Karnataka,12.8608,75.2881,1.09
Dakshina Kannada,Karnataka,12.8312,75.2586,0.53
Dakshina Kannada,Karnataka,12.8497,75.2982,0.83
Dakshina Kannada,Karnataka,12.8836,75.3138,0.74
Dakshina Kannada,Karnataka,12.748,75.4091,0.44
Dakshina Kannada,Karnataka,12.805,75.2507,0.75
Dakshina Kannada,Karnataka,12.8364,75.2112,0.74
Dakshina Kannada,Karnataka,12.7363,75.2693,0.81
Dakshina Kannada,Karnataka,12.8529,75.2514,0.54
Dakshina Kannada,Karnataka,12.97,75.5116,0.53
Dakshina Kannada,Karnataka,12.9153,75.0501,0.46
Dakshina Kannada,Karnataka,12.9055,75.1659,0.72
Dakshina Kannada,Karnataka,12.7843,75.1856,1.07
Dakshina Kannada,Karnataka,12.8825,75.5922,0.41
Dakshina Kannada,Karnataka,12.8922,75.3878,0.39
Dakshina Kannada,Karnataka,13.0989,75.2517,0.58
Dakshina Kannada,Karnataka,12.8264,75.2468,0.63
Dakshina Kannada,Karnataka,12.8301,75.2426,0.76
Dakshina Kannada,Karnataka,12.7295,75.2712,0.74
Dakshina Kannada,Karnataka,12.8679,75.2126,0.47
Dakshina Kannada,Karnataka,12.5768,75.2968,0.71
Dakshina Kannada,Karnataka,13.3599,75.2611,0.73
Dakshina Kannada,Karnataka,12.8636,75.2689,0.86
Dakshina Kannada,Karnataka,12.2919,75.3359,1.0
Dakshina Kannada,Karnataka,12.7547,75.1732,0.71
Dakshina Kannada,Karnataka,12.8232,75.2419,0.82
Dakshina Kannada,Karnataka,12.8107,75.2691,0.86
Dakshina Kannada,Karnataka,12.8014,75.257,0.42
Dakshina Kannada,Karnataka,12.7542,75.2493,0.55
Dakshina Kannada,Karnataka,12.9502,75.1739,0.89
Dakshina Kannada,Karnataka,12.8219,75.0743,0.39
Dakshina Kannada,Karnataka,12.8406,75.3351,0.92
Dakshina Kannada,Karnataka,12.8487,75.1415,0.59
Dakshina Kannada,Karnataka,13.0655,75.1583,0.87
Dakshina Kannada,Karnataka,12.9029,75.2798,0.69
Dakshina Kannada,Karnataka,12.8605,75.2255,0.85
Dakshina Kannada,Karnataka,12.8024,75.2399,0.52
Dakshina Kannada,Karnataka,12.8224,75.1878,0.81
Dakshina Kannada,Karnataka,12.7585,75.2426,0.57
Dakshina Kannada,Karnataka,12.5876,75.0619,0.82
Dakshina Kannada,Karnataka,12.9726,75.2192,0.4
Dakshina Kannada,Karnataka,12.858,75.193,0.52
Dakshina Kannada,Karnataka,12.7883,75.2303,0.49
Dakshina Kannada,Karnataka,13.5234,75.0512,0.68
Dakshina Kannada,Karnataka,12.6619,75.3037,0.57
Dakshina Kannada,Karnataka,12.9034,75.2886,0.77
Dakshina Kannada,Karnataka,12.8509,75.2465,0.81
Dakshina Kannada,Karnataka,12.6616,75.5489,0.66
Dakshina Kannada,Karnataka,12.8663,75.2725,1.04
Dakshina Kannada,Karnataka,12.8477,75.4268,1.02
Dakshina Kannada,Karnataka,12.9977,75.8242,1.09
Dakshina Kannada,Karnataka,13.5151,74.6132,0.86
Dakshina Kannada,Karnataka,12.65,75.4444,0.51
Dakshina Kannada,Karnataka,12.7555,75.4912,1.02
Dakshina Kannada,Karnataka,12.8465,75.2484,0.38
Dakshina Kannada,Karnataka,12.8563,75.2679,0.58
Dakshina Kannada,Karnataka,13.0674,75.1375,1.12
Dakshina Kannada,Karnataka,12.8098,75.3825,0.51
Dakshina Kannada,Karnataka,13.0005,75.2829,0.43
Dakshina Kannada,Karnataka,13.1713,75.5014,1.11
Dakshina Kannada,Karnataka,12.9136,75.0267,0.65
Dakshina Kannada,Karnataka,12.8442,75.1677,0.38
Dakshina Kannada,Karnataka,12.9048,75.1015,0.65
Dakshina Kannada,Karnataka,12.8968,75.5126,0.49
Dakshina Kannada,Karnataka,12.7279,75.3218,0.57
Dakshina Kannada,Karnataka,12.9635,74.8965,0.52
Dakshina Kannada,Karnataka,12.6888,75.2461,1.11
Dakshina Kannada,Karnataka,12.8699,75.2103,0.48
Dakshina Kannada,Karnataka,12.9287,75.0314,0.53
Dakshina Kannada,Karnataka,12.768,75.1221,0.42
Dakshina Kannada,Karnataka,12.841,75.2449,0.82
Dakshina Kannada,Karnataka,12.7704,75.233,0.79
Dakshina Kannada,Karnataka,12.8339,75.2639,0.84
Dakshina Kannada,Karnataka,12.8149,75.2514,1.01
Dakshina Kannada,Karnataka,12.8404,75.2295,1.03
Dakshina Kannada,Karnataka,12.7402,75.2617,0.96
Dakshina Kannada,Karnataka,13.1901,75.1095,0.63
Dakshina Kannada,Karnataka,12.7797,75.3097,0.46
Dakshina Kannada,Karnataka,12.9367,75.437,1.12
Dakshina Kannada,Karnataka,12.7398,75.155,0.43
Dakshina Kannada,Karnataka,12.8448,75.402,0.47
Dakshina Kannada,Karnataka,12.8312,75.3139,0.63
Dakshina Kannada,Karnataka,12.8437,75.2476,1.05
Dakshina Kannada,Karnataka,13.0319,75.2369,0.71
Dakshina Kannada,Karnataka,12.8976,75.2097,0.69
Dakshina Kannada,Karnataka,12.904,75.3849,0.78
Dakshina Kannada,Karnataka,12.7961,75.2178,0.48
Dakshina Kannada,Karnataka,12.8419,75.252,1.11
Dakshina Kannada,Karnataka,12.8218,75.1422,0.6
Dakshina Kannada,Karnataka,12.9505,75.2875,0.84
Dakshina Kannada,Karnataka,12.842,75.2453,0.96
Dakshina Kannada,Karnataka,12.8806,75.2687,0.82
Dakshina Kannada,Karnataka,12.6869,75.4871,0.39
Dakshina Kannada,Karnataka,12.7908,75.3837,0.64
Dakshina Kannada,Karnataka,13.1637,75.1368,0.4
Dakshina Kannada,Karnataka,12.8443,75.2457,0.75
Dakshina Kannada,Karnataka,12.8467,74.8789,0.62
Dakshina Kannada,Karnataka,13.0687,75.2615,0.68
Dakshina Kannada,Karnataka,12.8535,74.9428,0.68
Dakshina Kannada,Karnataka,13.253,75.1997,0.5
Dakshina Kannada,Karnataka,12.9047,75.2731,0.58
Dakshina Kannada,Karnataka,12.6855,75.2576,0.42
Dakshina Kannada,Karnataka,12.7214,75.132,1.11
Dakshina Kannada,Karnataka,12.8585,75.193,0.81
Dakshina Kannada,Karnataka,12.8477,75.241,0.94
Dakshina Kannada,Karnataka,12.696,75.2734,0.81
Dakshina Kannada,Karnataka,12.5415,75.0714,0.59
Dakshina Kannada,Karnataka,12.8602,75.4916,1.03
Dakshina Kannada,Karnataka,12.8557,75.2272,0.89
Dakshina Kannada,Karnataka,12.9288,75.1949,1.08
Dakshina Kannada,Karnataka,12.9695,75.2118,0.46
Dakshina Kannada,Karnataka,12.8482,75.2374,0.55
Dakshina Kannada,Karnataka,12.922,75.2082,0.65
Dakshina Kannada,Karnataka,12.8821,75.238,1.05
Dakshina Kannada,Karnataka,12.9394,75.0721,0.64
Dakshina Kannada,Karnataka,12.9247,75.1984,0.58
Dakshina Kannada,Karnataka,12.9244,75.3485,0.69
Dakshina Kannada,Karnataka,13.017,75.1038,0.81
Dakshina Kannada,Karnataka,12.8313,75.2178,0.41
Dakshina Kannada,Karnataka,12.9804,75.3132,0.91
Dakshina Kannada,Karnataka,12.8274,75.2698,1.01
Dakshina Kannada,Karnataka,13.0607,75.3001,0.96
Dakshina Kannada,Karnataka,12.9238,75.278,1.08
Dakshina Kannada,Karnataka,12.7144,75.1036,0.68
Dakshina Kannada,Karnataka,12.8343,75.2925,0.79
Hassan,Karnataka,13.0152,76.097,0.55
Hassan,Karnataka,13.0004,76.1853,0.92
Hassan,Karnataka,13.1246,76.091,1.05
Hassan,Karnataka,12.5517,75.8224,1.01
Hassan,Karnataka,12.8593,76.1803,0.89
Hassan,Karnataka,12.8992,76.0657,1.0
Hassan,Karnataka,13.2735,75.965,0.79
Hassan,Karnataka,13.0071,76.1067,1.08
Hassan,Karnataka,13.0648,76.1054,0.47
Hassan,Karnataka,12.7838,75.7325,0.61
Hassan,Karnataka,12.9847,76.0967,1.02
Hassan,Karnataka,13.0363,76.0379,0.82
Hassan,Karnataka,12.9882,75.9876,0.91
Hassan,Karnataka,12.9557,76.0198,0.85
Hassan,Karnataka,13.0372,75.98,0.78
Hassan,Karnataka,13.0106,76.1657,0.98
Hassan,Karnataka,12.9281,76.0473,0.47
Hassan,Karnataka,13.1371,75.9552,0.52
Hassan,Karnataka,12.9947,76.0784,0.58
Hassan,Karnataka,12.9716,76.1744,1.08
Hassan,Karnataka,12.9543,76.0197,1.1
Hassan,Karnataka,12.3913,76.1873,0.93
Hassan,Karnataka,12.9374,76.1625,0.61
Hassan,Karnataka,13.1037,75.9639,0.43
Hassan,Karnataka,12.9038,76.1048,1.03
Hassan,Karnataka,13.0357,76.1164,0.63
Hassan,Karnataka,12.9517,76.1926,0.52
Hassan,Karnataka,12.6962,75.8523,0.62
Hassan,Karnataka,12.7089,76.1844,0.89
Hassan,Karnataka,13.2355,76.2977,0.8
Hassan,Karnataka,12.9515,75.7093,1.07
Hassan,Karnataka,12.9197,76.1469,0.52
Hassan,Karnataka,12.9393,76.2604,0.83
Hassan,Karnataka,13.0195,76.1026,0.54
Hassan,Karnataka,13.0027,76.0761,0.73
Hassan,Karnataka,13.1237,76.2847,1.05
Hassan,Karnataka,13.0458,75.9612,0.93
Hassan,Karnataka,12.9454,76.0845,0.4
Hassan,Karnataka,13.2016,75.8633,0.45
Hassan,Karnataka,13.043,76.1405,0.62
Hassan,Karnataka,12.8805,75.8674,0.68
Hassan,Karnataka,13.0221,76.0964,0.69
Hassan,Karnataka,12.8976,75.6636,1.12
Hassan,Karnataka,13.1836,76.0565,0.82
Hassan,Karnataka,12.9055,76.0514,0.68
Hassan,Karnataka,13.0038,76.0636,0.51
Hassan,Karnataka,12.9671,75.7734,1.08
Hassan,Karnataka,13.0117,75.9021,0.39
Hassan,Karnataka,12.8132,76.209,0.45
Hassan,Karnataka,13.2531,76.0217,0.78
Hassan,Karnataka,12.8722,75.823,0.47
Hassan,Karnataka,12.9481,76.0079,1.04
Hassan,Karnataka,12.9974,76.0866,0.49
Hassan,Karnataka,13.3356,75.9615,0.94
Hassan,Karnataka,13.2713,75.9148,0.59
Hassan,Karnataka,12.9658,76.0939,0.87
Hassan,Karnataka,12.9923,76.005,0.44
Hassan,Karnataka,13.002,76.1036,0.87
Hassan,Karnataka,13.004,76.0906,0.93
Hassan,Karnataka,12.9507,75.9823,0.92
Hassan,Karnataka,12.6589,75.8662,0.9
Hassan,Karnataka,12.9819,75.9134,1.11
Hassan,Karnataka,13.1996,75.9971,0.78
Hassan,Karnataka,12.8062,76.1912,0.9
Hassan,Karnataka,13.0195,76.0399,0.48
Hassan,Karnataka,12.9832,76.087,0.44
Hassan,Karnataka,13.0701,76.095,0.74
Hassan,Karnataka,12.9869,76.0908,1.09
Hassan,Karnataka,13.0119,76.3891,0.96
Hassan,Karnataka,13.2162,76.0439,1.11
Hassan,Karnataka,13.047,75.5308,0.46
Hassan,Karnataka,13.0279,76.0942,1.05
Hassan,Karnataka,13.0106,76.1315,1.1
