paper_id,title,topic,citations,year,cluster,arxiv_id,pca_x,pca_y
566,Minimal Macro-Based Rewritings of Formal Languages: Theory and Applications in Ontology Engineering (and beyond),Problem-Algorithm,1150,2023,18,2312.10857v1,-0.2295154300487346,-0.12874758977112719
567,Auditable Algorithms for Approximate Model Counting,Problem-Algorithm,1160,2023,18,2312.12362v1,-0.31629566154659494,-0.14956572645302668
568,What Makes Pre-Trained Visual Representations Successful for Robust Manipulation?,Visual-Video,1170,2023,16,2312.12444v1,0.19160596539093797,0.1287909427914731
569,When Parameter-efficient Tuning Meets General-purpose Vision-language Models,Text-Datasets,1180,2023,5,2312.12458v1,0.20882638131513867,-0.1608194232145614
570,A Study on Social Robot Behavior in Group Conversation,Systems-Information,1190,2023,3,2312.12473v2,-0.07721043726130274,-0.16619084526588887
571,Adaptive Guidance: Training-free Acceleration of Conditional Diffusion Models,Networks-Neural,1200,2023,0,2312.12487v1,0.08411324485044518,0.05904423324039309
572,H-ensemble: An Information Theoretic Approach to Reliable Few-Shot Multi-Source-Free Transfer,Task-Tasks,1210,2023,15,2312.12489v1,0.06602932204815574,0.09793011491338299
573,Orientation-Constrained System for Lamp Detection in Buildings Based on Computer Vision,Systems-Information,1220,2023,3,2312.11380v1,-0.052026444922490665,0.04448682574423349
574,Verb Categorisation for Hindi Word Problem Solving,Problem-Algorithm,1230,2023,18,2312.11395v1,-0.2484168451134352,-0.17653893277891153
575,Mend the gap: A smart repair algorithm for noisy polygonal tilings,Problem-Algorithm,1240,2023,18,2312.11415v1,-0.3230050541034672,-0.06187274777253048
576,Social Learning: Towards Collaborative Learning with Large Language Models,Llms-Language,1250,2023,4,2312.11441v2,0.2949501467261843,-0.11009439574348986
577,GAvatar: Animatable 3D Gaussian Avatars with Implicit Mesh Learning,3D-Images,1260,2023,7,2312.11461v2,0.0359193708151304,0.14272145306038617
578,The Public Algorithms Survey in Allegheny County,Systems-Information,1270,2023,3,2312.11497v1,-0.09872299989685353,-0.12419012710773776
579,Red AI? Inconsistent Responses from GPT3.5 Models on Political Issues in the US and China,Llms-Language,1280,2023,4,2312.09917v1,0.3515436741051183,-0.33143666122990273
580,Data and Approaches for German Text simplification -- towards an Accessibility-enhanced Communication,Text-Datasets,1290,2023,5,2312.09966v1,0.23224025823790015,-0.14230726751278241
581,Understanding Probe Behaviors through Variational Bounds of Mutual Information,Systems-Information,1300,2023,3,2312.10019v1,-0.003945231157434532,-0.023282897726387787
582,A Generic Stochastic Hybrid Car-following Model Based on Approximate Bayesian Computation,Model-Models,1310,2023,6,2312.10042v1,0.1949816423398942,-0.020714637574383386
583,Deep Metric Learning for Computer Vision: A Brief Overview,Learning-Deep,1320,2023,12,2312.10046v1,0.14785686483658717,0.41830218836928273
584,Dynamic Collaborative Filtering for Matrix- and Tensor-based Recommender Systems,Data-Model,1330,2023,8,2312.10064v1,0.08533626376565806,-0.015827868103467677
585,Casual Social Media Use among the Youth: Effects on Online and Offline Political Participation,User-Users,1340,2023,13,2312.10095v1,-0.07742713754151823,-0.13845140096735403
586,ShuttleSHAP: A Turn-Based Feature Attribution Approach for Analyzing Forecasting Models in Badminton,Model-Models,1350,2023,6,2312.10942v1,0.18096688080595666,0.04647630768660501
587,Leveraged Mel spectrograms using Harmonic and Percussive Components in Speech Emotion Recognition,Speech-Recognition,1360,2023,9,2312.10949v1,0.008387603694668691,0.0995400513463628
588,Inducing Point Operator Transformer: A Flexible and Scalable Architecture for Solving PDEs,Text-Datasets,1370,2023,5,2312.10975v1,0.003622648370346845,0.05363238773532317
589,Frequency Spectrum is More Effective for Multimodal Representation and Fusion: A Multimodal Spectrum Rumor Detector,Detection-Based,1380,2023,1,2312.11023v1,0.0062004809221207005,0.08165277124311682
590,MISA: Unveiling the Vulnerabilities in Split Federated Learning,Learning-Deep,1390,2023,12,2312.11026v2,0.14920659871603084,0.1897512840128661
591,Exact ASP Counting with Compact Encodings,Model-Models,1400,2023,6,2312.11936v1,0.0043990460622582,-0.06639583272550133
592,Stability of Multi-Agent Learning in Competitive Networks: Delaying the Onset of Chaos,Learning-Deep,1410,2023,12,2312.11943v1,-0.02081969447835687,0.4091522515824966
593,Fluctuation-based Adaptive Structured Pruning for Large Language Models,Llms-Language,1420,2023,4,2312.11983v1,0.2618679022614554,-0.20840488280802136
594,Synergistic Anchored Contrastive Pre-training for Few-Shot Relation Extraction,Task-Tasks,1430,2023,15,2312.12021v3,0.16969642374683555,0.013789082003986246
595,HyperPIE: Hyperparameter Information Extraction from Scientific Publications,Llms-Language,1440,2023,4,2312.10638v2,0.18503748995290534,-0.1963698419737104
596,Faithful Model Explanations through Energy-Constrained Conformal Counterfactuals,Model-Models,1450,2023,6,2312.10648v1,0.29074706817281326,-0.024502417241915486
597,Practical Non-Intrusive GUI Exploration Testing with Visual-based Robotic Arms,Systems-Information,1460,2023,3,2312.10655v1,-0.06621745581823166,-0.08042129655677625
598,"Cross-Linguistic Offensive Language Detection: BERT-Based Analysis of Bengali, Assamese, & Bodo Conversational Hateful Content from Social Media",Speech-Recognition,1470,2023,9,2312.10528v1,0.08385783680051773,-0.1740553010447519
599,Theoretical Aspects of Generating Instances with Unique Solutions: Pre-assignment Models for Unique Vertex Cover,Problem-Algorithm,1480,2023,18,2312.10599v1,-0.47896468831134553,-0.10571152148135293
600,Voxceleb-ESP: preliminary experiments detecting Spanish celebrities from their voices,Detection-Based,1490,2023,1,2401.09441v1,0.07677343384419094,-0.08523292372034613
601,CRD: Collaborative Representation Distance for Practical Anomaly Detection,Image-Images,500,2023,10,2401.09443v1,0.002015149969803231,0.095071114036245
602,Voila-A: Aligning Vision-Language Models with User's Gaze Attention,User-Users,510,2023,13,2401.09454v1,0.22317694385387837,-0.21051748284725394
603,MBTFNet: Multi-Band Temporal-Frequency Neural Network For Singing Voice Enhancement,Speech-Recognition,520,2023,9,2310.04369v1,0.09043417460292569,0.1439301874211138
604,A Brief History of Prompt: Leveraging Language Models. (Through Advanced Prompting),Ai-Systems,530,2023,11,2310.04438v2,0.2908273847438605,-0.24867816534079518
605,Human Mobility Question Answering (Vision Paper),Systems-Information,540,2023,3,2310.04443v2,0.11211371891646459,-0.10440603147235529
606,Mean-field games among teams,Systems-Information,550,2023,3,2310.12282v1,-0.0859491564224165,-0.1087453865769924
607,Compiler Testing With Relaxed Memory Models,Systems-Information,560,2023,3,2310.12337v3,0.06478450366733306,-0.05809727827013651
608,Eliminating Reasoning via Inferring with Planning: A New Framework to Guide LLMs' Non-linear Thinking,Llms-Language,570,2023,4,2310.12342v2,0.17245922567257962,-0.27621743304079477
609,Classification-Aided Robust Multiple Target Tracking Using Neural Enhanced Message Passing,Networks-Neural,580,2023,0,2310.12407v1,-0.07714862036107942,0.22435405509975256
610,Descriptive Knowledge Graph in Biomedical Domain,Graph-Graphs,590,2023,2,2310.11681v1,-0.09173693758035982,-0.1793731746904726
611,Runner re-identification from single-view running video in the open-world setting,Image-Images,600,2023,10,2310.11700v2,0.007962133307691348,0.05079104776868942
612,Learning Co-Speech Gesture for Multimodal Aphasia Type Detection,Speech-Recognition,610,2023,9,2310.11710v2,0.034524992485022464,0.13794850043314325
613,Quantifying Self-diagnostic Atomic Knowledge in Chinese Medical Foundation Model: A Computational Analysis,Data-Model,620,2023,8,2310.11722v3,0.08279951728693437,-0.09854947062716403
614,Telecom AI Native Systems in the Age of Generative AI -- An Engineering Perspective,Ai-Systems,630,2023,11,2310.11770v1,0.1843312871756957,-0.34962548880688593
615,De novo protein design using geometric vector field networks,Model-Models,640,2023,6,2310.11802v1,-0.011428763988114465,0.06181417101576011
616,Classic machine learning methods,Learning-Deep,650,2023,12,2310.11470v1,-0.016048052582498664,0.26042212869992903
617,Contracting Tsetlin Machine with Absorbing Automata,Learning-Deep,660,2023,12,2310.11481v1,0.043098382051145336,0.16967901020400877
618,GenEval: An Object-Focused Framework for Evaluating Text-to-Image Alignment,Image-Images,670,2023,10,2310.11513v1,0.23994116520237854,-0.11914089462610578
619,Bias and Error Mitigation in Software-Generated Data: An Advanced Search and Optimization Framework Leveraging Generative Code Models,Systems-Information,680,2023,3,2310.11546v1,0.10689768447817764,-0.21521526831761567
620,Eliciting Human Preferences with Language Models,User-Users,690,2023,13,2310.11589v1,0.2595297261154211,-0.2660729745247379
621,FreSh: A Lock-Free Data Series Index,Data-Model,700,2023,8,2310.11602v1,0.18329007329341776,0.05307082196010961
622,Free-text Keystroke Authentication using Transformers: A Comparative Study of Architectures and Loss Functions,Text-Datasets,710,2023,5,2310.11640v1,0.04049908364359338,0.10329971641049286
623,On the Benefit of Generative Foundation Models for Human Activity Recognition,Ai-Systems,720,2023,11,2310.12085v1,0.3407777480213935,-0.2859923438740854
624,A comprehensible analysis of the efficacy of Ensemble Models for Bug Prediction,Ai-Systems,730,2023,11,2310.12133v1,0.16486051400112448,-0.24917930204712757
625,Hybrid Quantum-Classical Machine Learning for Sentiment Analysis,Learning-Deep,740,2023,12,2310.10672v1,0.08306352144005595,0.09649919529447963
626,PS-AAS: Portfolio Selection for Automated Algorithm Selection in Black-Box Optimization,Problem-Algorithm,750,2023,18,2310.10685v1,-0.3011976519569732,-0.032681832976018364
627,Reusing Pretrained Models by Multi-linear Operators for Efficient Training,Model-Models,760,2023,6,2310.10699v1,0.18317416736091613,-0.07425813376401222
628,Optimized Tokenization for Transcribed Error Correction,Speech-Recognition,770,2023,9,2310.10704v1,0.2546494040038688,-0.09577606103503074
629,Demystifying Poisoning Backdoor Attacks from a Statistical Perspective,Adversarial-Attacks,780,2023,14,2310.10780v2,0.12477719462703515,0.08143145049745076
630,If the Sources Could Talk: Evaluating Large Language Models for Research Assistance in History,Llms-Language,790,2023,4,2310.10808v1,0.2940763562659779,-0.31041589012818743
631,The Invisible Map: Visual-Inertial SLAM with Fiducial Markers for Smartphone-based Indoor Navigation,3D-Images,800,2023,7,2310.10862v1,-0.1863293416253589,-0.048440139175945966
632,EXMODD: An EXplanatory Multimodal Open-Domain Dialogue dataset,Data-Model,810,2023,8,2310.10967v1,0.3193932878366556,-0.1044741178969656
633,Why Do Students Drop Out? University Dropout Prediction and Associated Factor Analysis Using Machine Learning Techniques,Data-Model,820,2023,8,2310.10987v1,0.19995251542723486,0.16632894516066898
634,Fast Graph Condensation with Structure-based Neural Tangent Kernel,Graph-Graphs,830,2023,2,2310.11046v2,-0.15379801570837895,0.004730949810802798
635,United We Stand: Using Epoch-wise Agreement of Ensembles to Combat Overfit,Networks-Neural,840,2023,0,2310.11077v2,0.1434515866462319,0.2369210070376713
636,Learning from Red Teaming: Gender Bias Provocation and Mitigation in Large Language Models,Llms-Language,850,2023,4,2310.11079v1,0.1866979985518509,-0.16784959456665582
637,Analyzing Behavior and User Experience in Online Museum Virtual Tours,User-Users,860,2023,13,2310.11176v1,-0.06364153096120623,-0.17913649779044039
638,Learning Comprehensive Representations with Richer Self for Text-to-Image Person Re-Identification,Image-Images,870,2023,10,2310.11210v1,0.11117476148513364,0.04813332734758872
639,An empirical study of automatic wildlife detection using drone thermal imaging and object detection,Detection-Based,880,2023,1,2310.11257v1,0.04748250703752601,0.021003013454786956
640,Evaluating the Fairness of Discriminative Foundation Models in Computer Vision,Task-Tasks,890,2023,15,2310.11867v1,0.17989411293334423,-0.04956243054784218
641,AI Nushu: An Exploration of Language Emergence in Sisterhood -Through the Lens of Computational Linguistics,Ai-Systems,900,2023,11,2310.11870v1,0.11861897038450585,-0.31027892152127395
642,Improving Generalization of Alignment with Human Preferences through Group Invariant Learning,Data-Model,910,2023,8,2310.11971v3,0.3621684051067242,0.06887754341374433
643,InfoDiffusion: Information Entropy Aware Diffusion Process for Non-Autoregressive Text Generation,Text-Datasets,920,2023,5,2310.11976v1,0.13518152312957696,-0.13400968478350972
644,Multi-view Contrastive Learning for Entity Typing over Knowledge Graphs,Task-Tasks,930,2023,15,2310.12008v1,-0.05923906864472583,0.03473708500551453
645,An Adaptive Framework of Geographical Group-Specific Network on O2O Recommendation,User-Users,940,2023,13,2312.17072v1,-0.016022383340104678,-0.05929143618386537
646,Generalizable Visual Reinforcement Learning with Segment Anything Model,Visual-Video,950,2023,16,2312.17116v1,0.19558770960618962,0.14095804729740843
647,"Probabilistic programming interfaces for random graphs: Markov categories, graphons, and nominal sets",Graph-Graphs,960,2023,2,2312.17127v1,-0.16415663371125766,-0.23414633894514758
648,Probabilistic Programming with Exact Conditions,Systems-Information,970,2023,3,2312.17141v1,-0.02797293321769274,-0.2418005941579755
649,Securing NextG Systems against Poisoning Attacks on Federated Learning: A Game-Theoretic Solution,Adversarial-Attacks,980,2023,14,2312.17164v1,0.14947376690812503,0.20636955245704036
650,Can Active Sampling Reduce Causal Confusion in Offline Reinforcement Learning?,Learning-Deep,990,2023,12,2312.17168v1,0.2203958039445694,0.19350286862505267
651,Enhancing Quantitative Reasoning Skills of Large Language Models through Dimension Perception,Llms-Language,1000,2023,4,2312.17532v1,0.23907669126572667,-0.3011669453269336
652,Olapa-MCoT: Enhancing the Chinese Mathematical Reasoning Capability of LLMs,Llms-Language,1010,2023,4,2312.17535v1,0.08593170244688653,-0.1693690764885739
653,Distance Guided Generative Adversarial Network for Explainable Binary Classifications,Image-Images,1020,2023,10,2312.17538v1,0.05877935193916704,0.08468405304944188
654,Darwin3: A large-scale neuromorphic chip with a Novel ISA and On-Chip Learning,Networks-Neural,1030,2023,0,2312.17582v1,-0.023194475940531308,0.17356958725342791
655,User Strategization and Trustworthy Algorithms,User-Users,1040,2023,13,2312.17666v1,-0.11615938040244224,-0.11854217014996189
656,AIJack: Let's Hijack AI! Security and Privacy Risk Simulator for Machine Learning,Learning-Deep,1050,2023,12,2312.17667v2,0.1945568476471454,0.08404776336017383
657,The six ways to build trust and reduce privacy concern in a Central Bank Digital Currency (CBDC),Systems-Information,1060,2023,3,2312.17708v1,-0.02235184930602883,-0.13348258358172624
658,Leveraging Partial Symmetry for Multi-Agent Reinforcement Learning,Task-Tasks,1070,2023,15,2401.00167v1,-0.006546904064988073,0.09018998917885222
659,Transformer Multivariate Forecasting: Less is More?,Text-Datasets,1080,2023,5,2401.00230v2,0.19680811153406635,-0.05664241849833019
660,Matching of Users and Creators in Two-Sided Markets with Departures,User-Users,1090,2023,13,2401.00313v3,-0.19914784067116975,-0.15461426232682066
661,RASP for LSASS: Preventing Mimikatz-Related Attacks,Systems-Information,1100,2023,3,2401.00316v1,-0.08954959560698891,-0.07669257620080826
662,Rediscovering Ranganathan: A Prismatic View of His Life through the Knowledge Graph Spectrum,Graph-Graphs,1110,2023,2,2401.03343v2,-0.11655475038144934,-0.10221936130665843
663,Grant-Free Power Allocation for Ultra-Dense Internet of Things Environments: A Mean-Field Perspective,Systems-Information,1120,2023,3,2402.00008v1,-0.008064648971281396,0.027694320188567507
664,Choosing the Right Path for AI Integration in Engineering Companies: A Strategic Guide,Ai-Systems,1130,2023,11,2402.00011v1,0.046126916885667814,-0.22388759215909024
665,Maintaining User Trust Through Multistage Uncertainty Aware Inference,Ai-Systems,1140,2023,11,2402.00015v2,0.009563667584210163,-0.08705928896287109
666,Using Cooperative Game Theory to Prune Neural Networks,Networks-Neural,1150,2023,0,2311.10468v1,-0.10509847536268042,0.35653253920780553
667,Animatable 3D Gaussians for High-fidelity Synthesis of Human Motions,3D-Images,1160,2023,7,2311.13404v2,0.05031092956010132,-0.024636273175241148
668,"Comparative Analysis of Linear Regression, Gaussian Elimination, and LU Decomposition for CT Real Estate Purchase Decisions",Text-Datasets,1170,2023,5,2311.13471v1,-0.08678661669795835,-0.003948600692574035
669,Machine Translation to Control Formality Features in the Target Language,Llms-Language,1180,2023,4,2311.13475v1,0.31411129321775916,-0.20469918132671464
670,Current Topological and Machine Learning Applications for Bias Detection in Text,Text-Datasets,1190,2023,5,2311.13495v1,0.3641154365161833,-0.0403124516164903
671,A Survey of Serverless Machine Learning Model Inference,Ai-Systems,1200,2023,11,2311.13587v1,0.262758560659091,-0.014775437132157345
672,Multimodal Data and Resource Efficient Device-Directed Speech Detection with Large Foundation Models,Data-Model,1210,2023,8,2312.03632v1,0.1944841246013553,-0.01779714152725676
673,On the Role of Edge Dependency in Graph Generative Models,Graph-Graphs,1220,2023,2,2312.03691v1,0.09693619005352176,-0.18443985681726044
674,Efficient Learning in Polyhedral Games via Best Response Oracles,Problem-Algorithm,1230,2023,18,2312.03696v1,-0.1856303454217964,0.02748912815017495
675,"Comparative Analysis of ChatGPT, GPT-4, and Microsoft Bing Chatbots for GRE Test",Systems-Information,1240,2023,3,2312.03719v4,0.0006385505311559362,-0.07245370154836105
676,Exploring the Robustness of Model-Graded Evaluations and Automated Interpretability,Model-Models,1250,2023,6,2312.03721v2,0.3220084587191587,-0.2180284848149891
677,A Rank Stabilization Scaling Factor for Fine-Tuning with LoRA,Llms-Language,1260,2023,4,2312.03732v1,0.13065615361764524,-0.060347945309933176
678,Easy Data Augmentation in Sentiment Analysis of Cyberbullying,User-Users,1270,2023,13,2312.03743v1,-0.00529840668967575,-0.009863028678786558
679,Evaluating Large Language Model Creativity from a Literary Perspective,Llms-Language,1280,2023,4,2312.03746v1,0.19612679458520949,-0.2895248354260591
680,Which linguistic cues make people fall for fake news? A comparison of cognitive and affective processing,User-Users,1290,2023,13,2312.03751v1,-0.05379452519292171,-0.1447395146509879
681,Similarity-based Knowledge Transfer for Cross-Domain Reinforcement Learning,Task-Tasks,1300,2023,15,2312.03764v1,0.07244815020580166,0.0937278991306275
682,GPT vs Human for Scientific Reviews: A Dual Source Review on Applications of ChatGPT in Science,Llms-Language,1310,2023,4,2312.03769v1,0.2006647494046255,-0.21995978819931788
683,Sports Recommender Systems: Overview and Research Issues,Systems-Information,1320,2023,3,2312.03785v1,-0.0058021470928725045,-0.10958699695573049
684,Generalization to New Sequential Decision Making Tasks with In-Context Learning,Task-Tasks,1330,2023,15,2312.03801v1,0.08958899162642889,0.06721293209678683
685,Alpha-CLIP: A CLIP Model Focusing on Wherever You Want,Image-Images,1340,2023,10,2312.03818v2,0.24762616973414026,-0.10514226404631052
686,Deliberative Technology for Alignment,Ai-Systems,1350,2023,11,2312.03893v1,0.031376402144189144,-0.24374101663222666
687,Optimizing Closed Payment Networks on the Lightning Network: Dual Central Node Approach,Networks-Neural,1360,2023,0,2312.03920v1,-0.15514773636326606,0.14154638333834785
688,Cost-Effective In-Context Learning for Entity Resolution: A Design Space Exploration,Task-Tasks,1370,2023,15,2312.03987v1,0.1124110490981426,-0.06108571319694163
689,Detecting and Restoring Non-Standard Hands in Stable Diffusion Generated Images,Image-Images,1380,2023,10,2312.04236v1,0.07075501045425514,0.03880869722005276
690,Towards Knowledge-driven Autonomous Driving,Task-Tasks,1390,2023,15,2312.04316v3,0.12482265309016456,-0.11335010756798176
691,Accelerated Gradient Algorithms with Adaptive Subspace Search for Instance-Faster Optimization,Problem-Algorithm,1400,2023,18,2312.03218v1,-0.2627134516620772,-0.022284047612719567
692,HEET: A Heterogeneity Measure to Quantify the Difference across Distributed Computing Systems,Systems-Information,1410,2023,3,2312.03235v1,-0.054370005958010524,0.031950573428749955
693,A Simple Framework to Enhance the Adversarial Robustness of Deep Learning-based Intrusion Detection System,Adversarial-Attacks,1420,2023,14,2312.03245v1,0.19113139405811488,0.2468659486214817
694,Can language agents be alternatives to PPO? A Preliminary Empirical Study On OpenAI Gym,Llms-Language,1430,2023,4,2312.03290v1,0.1518135056149987,-0.28159055843401054
695,Deep Learning for Koopman-based Dynamic Movement Primitives,Systems-Information,1440,2023,3,2312.03328v1,-0.05686287224970084,0.09616334057641851
696,Diffused Task-Agnostic Milestone Planner,Task-Tasks,1450,2023,15,2312.03395v1,0.0024845711635108647,0.08670259457611182
697,MIMONets: Multiple-Input-Multiple-Output Neural Networks Exploiting Computation in Superposition,Networks-Neural,1460,2023,0,2312.02829v1,-0.003028356546126761,0.1996598905988058
698,Exploring Error Bits for Memory Failure Prediction: An In-Depth Correlative Study,Text-Datasets,1470,2023,5,2312.02855v2,-0.05750399314780102,-0.0016155108903284122
699,Experimental Insights Towards Explainable and Interpretable Pedestrian Crossing Prediction,Task-Tasks,1480,2023,15,2312.02872v1,0.01501448277332407,0.11011758970483747
700,Perspectives from Naive Participants and Experienced Social Science Researchers on Addressing Embodiment in a Virtual Cyberball Task,User-Users,1490,2023,13,2312.02897v1,-0.07585308310592787,-0.1582529056226975
701,MIND: Multi-Task Incremental Network Distillation,Learning-Deep,500,2023,12,2312.02916v2,0.1456361692719413,0.27571080053147984
702,Diff-GO: Diffusion Goal-Oriented Communications to Achieve Ultra-High Spectrum Efficiency,Communication-Networks,510,2023,17,2312.02984v1,0.058140831015212995,-0.1265256590430114
703,Advancing Web Accessibility -- A guide to transitioning Design Systems from WCAG 2.0 to WCAG 2.1,User-Users,520,2023,13,2312.02992v1,-0.0773194610860246,-0.17647869621655415
704,"Deep Reinforcement Learning for Community Battery Scheduling under Uncertainties of Load, PV Generation, and Energy Prices",Problem-Algorithm,530,2023,18,2312.03008v1,-0.17993098567050358,0.16723066488597252
705,"Crafting Realistic Virtual Humans: Unveiling Perspectives on Human Perception, Crowds, and Embodied Conversational Agents",User-Users,540,2023,13,2312.03428v1,-0.0009870961460558061,-0.15331781470119502
706,From Detection to Action Recognition: An Edge-Based Pipeline for Robot Human Perception,Detection-Based,550,2023,1,2312.03477v1,0.07650967780809363,-0.036364142033297575
707,Schrodinger Bridges Beat Diffusion Models on Text-to-Speech Synthesis,Speech-Recognition,560,2023,9,2312.03491v1,0.1861936944565237,-0.08510532376654398
708,Active Wildfires Detection and Dynamic Escape Routes Planning for Humans through Information Fusion between Drones and Satellites,Problem-Algorithm,570,2023,18,2312.03519v1,-0.20215162600543218,0.015763610395117172
709,On the Diversity and Realism of Distilled Dataset: An Efficient Dataset Distillation Paradigm,Text-Datasets,580,2023,5,2312.03526v2,0.13840265930934312,0.10286930951257756
710,GPT-4 Enhanced Multimodal Grounding for Autonomous Driving: Leveraging Cross-Modal Attention with Large Language Models,Visual-Video,590,2023,16,2312.03543v1,0.2969971238475951,-0.08506735192874068
711,Personalized Face Inpainting with Diffusion Models by Parallel Visual Attention,Image-Images,600,2023,10,2312.03556v1,0.14865910548509714,-0.07426956879353515
712,The sample complexity of multi-distribution learning,Learning-Deep,610,2023,12,2312.04027v2,-0.10123894975105749,0.15550121189656027
713,Improved Face Representation via Joint Label Classification and Supervised Contrastive Clustering,Task-Tasks,620,2023,15,2312.04029v1,0.03878745653513701,0.025444960544636252
714,VRPTEST: Evaluating Visual Referring Prompting in Large Multimodal Models,Visual-Video,630,2023,16,2312.04087v1,0.18473182028585589,-0.12672482942057353
715,Augmentation-Free Dense Contrastive Knowledge Distillation for Efficient Semantic Segmentation,Image-Images,640,2023,10,2312.04168v1,0.11264560947294072,0.21794303021621117
716,Language Model Knowledge Distillation for Efficient Question Answering in Spanish,Model-Models,650,2023,6,2312.04193v2,0.35812234169527146,-0.2642637332239607
717,Learning Fair Division from Bandit Feedback,Learning-Deep,660,2023,12,2311.09068v1,-0.17995543090267282,0.08573257291312025
718,Ever: Mitigating Hallucination in Large Language Models through Real-Time Verification and Rectification,Text-Datasets,670,2023,5,2311.09114v2,0.13298618025207892,-0.1945784394317445
719,R-Spin: Efficient Speaker and Noise-invariant Representation Learning with Acoustic Pieces,Speech-Recognition,680,2023,9,2311.09117v2,0.0781086605607851,0.15989844550414373
720,EduGym: An Environment and Notebook Suite for Reinforcement Learning Education,Learning-Deep,690,2023,12,2311.10590v2,-0.01854358796276599,0.1622171226255706
721,Self-trained Panoptic Segmentation,Image-Images,700,2023,10,2311.10648v1,0.11289435990064303,0.09636049783432804
722,PEFT-MedAware: Large Language Model for Medical Awareness,Model-Models,710,2023,6,2311.10697v1,0.38589820467939606,-0.1825359485720716
723,Using linear initialisation to improve speed of convergence and fully-trained error in Autoencoders,Networks-Neural,720,2023,0,2311.10699v1,-0.023311111598683893,0.1638786336494766
724,Should they? Mobile Biometrics and Technopolicy meet Queer Community Considerations,Data-Model,730,2023,8,2311.10725v1,0.13273902501264792,-0.15099674438711377
725,AI-enhanced Auto-correction of Programming Exercises: How Effective is GPT-3.5?,Ai-Systems,740,2023,11,2311.10737v1,0.12842219145923606,-0.19059750337706424
726,Safety-aware Causal Representation for Trustworthy Offline Reinforcement Learning in Autonomous Driving,Learning-Deep,750,2023,12,2311.10747v3,-0.00751379691759492,0.131372855886558
727,Measuring Five Accountable Talk Moves to Improve Instruction at Scale,Model-Models,760,2023,6,2311.10749v1,0.12044212799986515,-0.08026273287270363
728,On The Relationship Between Universal Adversarial Attacks And Sparse Representations,Adversarial-Attacks,770,2023,14,2311.08265v1,-0.07170596967223072,0.22148323488532676
729,VERVE: Template-based ReflectiVE Rewriting for MotiVational IntErviewing,Text-Datasets,780,2023,5,2311.08299v2,0.05749637582100859,-0.026519564970110918
730,The taste of IPA: Towards open-vocabulary keyword spotting and forced alignment in any language,Speech-Recognition,790,2023,9,2311.08323v2,0.09428868543981568,-0.15355353876439148
731,Back to Basics: A Simple Recipe for Improving Out-of-Domain Retrieval in Dense Encoders,Text-Datasets,800,2023,5,2311.09765v1,0.19337718243941843,-0.01910004628667051
732,SurvTimeSurvival: Survival Analysis On The Patient With Multiple Visits/Records,Data-Model,810,2023,8,2311.09854v1,0.1453341393932132,0.2056413245388499
733,Contribution Evaluation in Federated Learning: Examining Current Approaches,Data-Model,820,2023,8,2311.09856v1,0.13381398836792788,0.09094016520429662
734,The Software Genome Project: Venture to the Genomic Pathways of Open Source Software and Its Applications,Systems-Information,830,2023,3,2311.09881v1,-0.047671830562378975,-0.16523804033465403
735,COMET: A Cross-Layer Optimized Optical Phase Change Main Memory Architecture,Text-Datasets,840,2023,5,2311.08566v1,-0.033493917751515605,-0.06333535396703194
736,Multiple-Question Multiple-Answer Text-VQA,Text-Datasets,850,2023,5,2311.08622v1,0.06888960840638196,-0.04716059398148824
737,Autonomous Large Language Model Agents Enabling Intent-Driven Mobile GUI Testing,Task-Tasks,860,2023,15,2311.08649v1,0.10655018712283489,-0.16459989028469532
738,On the Calibration of Multilingual Question Answering LLMs,Llms-Language,870,2023,4,2311.08669v2,0.3086312065069986,-0.3196108617123587
739,Scalable Federated Learning for Clients with Different Input Image Sizes and Numbers of Output Categories,Image-Images,880,2023,10,2311.08716v1,0.11376322592338066,0.38070708590085056
740,Board-to-Board: Evaluating Moonboard Grade Prediction Generalization,Task-Tasks,890,2023,15,2311.12419v1,0.06424003743539627,0.15490856579240844
741,How Far Have We Gone in Vulnerability Detection Using Large Language Models,Llms-Language,900,2023,4,2311.12420v3,0.24883647678422577,-0.11969346589003986
742,MaskFlow: Object-Aware Motion Estimation,Text-Datasets,910,2023,5,2311.12476v1,-0.020006599074667182,0.16283012450720527
743,Speaker-Adapted End-to-End Visual Speech Recognition for Continuous Spanish,Speech-Recognition,920,2023,9,2311.12480v1,0.017032880975544205,-0.05117172769434512
744,ALPHA: AnomaLous Physiological Health Assessment Using Large Language Models,Llms-Language,930,2023,4,2311.12524v1,0.3221792445955998,-0.2849572406392947
745,Oasis: Data Curation and Assessment System for Pretraining of Large Language Models,Data-Model,940,2023,8,2311.12537v1,0.3064826798156969,-0.11485130455889433
746,A novel transformer-based approach for soil temperature prediction,Model-Models,950,2023,6,2311.11626v1,0.16865794108941043,0.05889869008693084
747,MGCT: Mutual-Guided Cross-Modality Transformer for Survival Outcome Prediction using Integrative Histopathology-Genomic Features,Image-Images,960,2023,10,2311.11659v1,0.11208726876925318,0.22293580849680078
748,A Large-Scale Car Parts (LSCP) Dataset for Lightweight Fine-Grained Detection,Detection-Based,970,2023,1,2311.11754v1,0.12307784246491373,-0.009981372520861417
749,Responsible AI Research Needs Impact Statements Too,Ai-Systems,980,2023,11,2311.11776v1,0.04784422938141904,-0.24507082721013576
