lat,lon,forest_loss_sq_km,region
23.2888,77.9848,20.65,other
16.9309,84.5125,27.96,other
19.0105,74.6411,19.38,other
17.9693,79.9123,10.73,other
22.0853,70.7905,13.23,other
8.0518,76.8871,10.01,other
29.0586,87.326,11.87,other
19.7466,70.5424,9.26,other
10.1685,76.6039,28.14,other
27.7432,93.9631,6.57,other
14.9544,88.9711,8.43,other
19.6257,91.4404,14.95,other
15.6714,74.9101,11.62,other
21.1691,71.2285,4.85,other
25.5108,92.9695,9.45,other
16.5668,76.6203,22.26,other
9.0724,73.4234,16.5,other
9.893,75.9881,21.1,other
13.1464,86.9776,14.24,other
24.2743,93.797,15.99,other
13.6476,83.9166,19.15,other
27.1766,86.2759,29.42,other
29.7358,79.2605,1.0,other
16.4329,93.0036,30.0,other
11.5515,73.273,17.99,other
13.9538,93.642,9.81,other
15.9487,90.5569,12.02,other
29.7334,74.0237,16.93,other
24.5336,70.6014,5.59,other
20.2364,74.9812,1.53,other
17.7114,75.4754,6.91,other
24.207,87.5075,3.07,other
27.841,79.7613,14.6,other
24.1744,70.0092,11.52,other
9.7442,75.8157,1.17,other
20.6164,83.9201,22.41,other
20.0894,80.3481,19.98,other
20.3148,79.5061,4.66,other
25.8503,89.0461,9.46,other
19.9518,74.3057,17.99,other
9.2282,93.0847,12.4,other
27.6664,89.401,18.13,other
22.1393,81.0797,25.04,other
12.728,76.5846,13.91,other
15.6901,90.1601,28.97,other
17.8928,75.5336,7.99,other
8.9871,89.1944,16.04,other
22.2992,89.6578,8.2,other
15.6789,88.512,4.43,other
17.05,76.8717,30.0,other
20.9653,86.8108,11.39,other
9.8319,72.7137,28.49,other
19.7861,83.1148,7.41,other
28.3106,94.933,1.49,other
16.2347,82.6737,8.95,other
8.0717,73.8664,24.42,other
25.6666,78.4323,11.73,other
13.8709,71.2912,17.75,other
19.4743,91.2906,11.69,other
13.9841,75.5193,10.64,other
13.4357,81.5745,5.89,other
27.1103,71.1854,12.98,other
24.392,94.8011,14.9,other
11.5042,92.2167,7.87,other
14.94,78.152,21.42,other
23.7626,92.8361,17.35,other
26.4536,83.6334,2.47,other
28.2443,86.282,30.0,other
25.8417,81.2579,5.65,other
23.7986,73.5525,9.21,other
24.2933,84.6736,18.5,other
21.3428,87.0299,7.58,other
28.1687,91.4668,8.75,other
19.9816,90.9449,25.15,other
10.4954,77.0255,25.31,other
15.7959,85.4,4.54,other
12.8424,92.0509,2.06,other
26.7111,85.6225,6.1,other
25.4333,78.7062,9.6,other
19.9002,82.7947,7.47,other
8.1492,88.4214,15.04,other
22.7444,83.6734,9.24,other
22.664,91.839,8.66,other
23.9932,91.2902,21.83,other
12.6464,73.2191,20.92,other
8.5714,72.9574,1.0,other
22.9589,84.7391,3.47,other
27.1753,83.2397,15.2,other
18.5562,72.7429,1.7,other
20.8832,87.2691,2.93,other
10.8765,73.1747,12.89,other
12.7837,73.634,1.7,other
10.9946,87.4461,13.64,other
10.2179,87.362,10.15,other
11.3114,70.8072,16.63,other
18.3357,85.6058,30.0,other
14.2814,85.2915,11.94,other
22.7461,72.6732,14.78,other
15.7907,80.9093,12.84,other
21.7228,76.7433,4.95,other
12.9104,87.4434,4.32,other
20.6717,94.3266,12.12,other
11.2299,76.1355,11.82,other
16.8376,90.6923,12.53,other
20.7182,89.2748,15.42,other
21.4592,80.6754,13.18,other
10.7714,82.2273,2.87,other
17.9744,70.2535,1.29,other
14.0111,76.689,16.78,other
29.4125,93.9155,19.97,other
21.0541,90.6194,5.85,other
14.1242,72.2123,14.35,other
16.9854,79.4161,19.65,other
16.4914,70.3899,11.77,other
10.8375,87.06,7.4,other
13.2827,79.6587,7.99,other
19.4333,89.9501,2.25,other
28.4434,91.9269,7.21,other
24.2876,74.603,7.8,other
20.2645,78.834,30.0,other
12.8973,76.0935,6.82,other
20.4232,94.3633,6.94,other
24.6826,77.3317,24.14,other
17.2995,72.4084,4.76,other
29.9805,83.6156,20.18,other
10.3079,88.7512,12.63,other
28.2688,77.5631,3.02,other
17.8123,82.4009,8.05,other
21.0124,81.4884,24.28,other
24.1241,82.7007,15.89,other
23.918,90.538,8.26,other
19.0532,90.8757,11.11,other
9.6681,85.7204,23.92,other
22.3023,72.8703,5.92,other
12.6472,87.9498,7.64,other
11.417,92.4992,1.61,other
25.7325,83.5032,12.05,other
24.6111,74.7742,9.43,other
11.0873,77.8144,6.61,other
8.5862,94.1211,1.0,other
23.2813,87.6236,12.96,other
18.8294,88.7425,30.0,other
15.8944,72.854,2.2,other
27.0504,83.5731,25.43,other
19.6471,86.0635,23.47,other
12.683,84.8109,5.59,other
18.9046,94.5726,4.19,other
15.0568,91.3751,4.72,other
27.9243,73.6088,18.07,other
19.2558,78.2071,21.37,other
22.5778,71.2653,21.13,other
14.7031,81.0814,3.68,other
27.4736,81.2809,30.0,other
11.9484,81.6879,30.0,other
24.9493,94.8281,8.94,other
24.319,72.6959,11.0,other
21.0572,71.3808,2.59,other
29.7258,84.3337,6.42,other
19.2326,85.1899,4.19,other
28.5417,80.6839,3.41,other
20.9071,93.0144,4.81,other
10.7995,84.109,9.65,other
15.4522,83.6817,12.15,other
23.1335,87.6326,7.41,other
11.9339,72.5002,19.49,other
18.0738,74.1001,11.51,other
8.1314,77.8821,7.2,other
16.4042,72.0642,11.05,other
14.689,94.551,4.44,other
14.0206,75.886,12.07,other
12.5853,79.7155,11.17,other
9.915,71.234,1.67,other
14.0727,79.0117,24.53,other
8.0737,82.911,18.83,other
16.2687,85.8084,16.88,other
28.4364,86.8302,11.4,other
24.7932,87.5393,10.77,other
12.3905,76.6626,3.8,other
13.9833,74.6881,16.11,other
22.7463,83.6205,10.12,other
10.4586,94.4085,4.04,other
16.3288,78.0279,14.41,other
13.5877,82.9514,7.51,other
24.3898,92.3241,10.52,other
27.2818,81.8872,10.75,other
21.6783,72.5048,11.37,other
13.4055,85.0438,26.35,other
8.2083,80.1043,8.39,other
28.3036,78.7696,21.03,other
8.0746,80.9307,7.78,other
26.7529,74.9897,7.2,other
12.4836,78.0314,11.25,other
27.5006,78.6081,30.0,other
16.1943,88.3348,11.78,other
14.9816,74.4285,3.97,other
25.6054,94.7714,10.46,other
27.5456,71.8155,12.12,other
19.3195,72.5472,30.0,other
16.554,81.3781,18.41,other
24.5546,83.3281,13.71,other
27.7816,82.8562,20.65,other
15.6818,71.7973,30.0,other
27.9257,82.0736,13.56,other
14.4344,86.8665,7.03,other
8.3868,78.4385,27.27,other
24.7461,73.4528,30.0,other
8.6137,81.7348,24.33,other
23.4604,91.2459,1.98,other
26.5999,85.4599,15.2,other
16.1131,71.3336,30.0,other
29.8449,70.91,18.35,other
14.0774,72.3616,30.0,other
23.8551,91.874,16.93,other
28.8079,92.1681,4.23,other
15.2748,77.0857,30.0,other
17.8199,72.7798,13.53,other
28.1913,78.9126,11.44,other
11.4669,87.3523,15.42,other
18.607,76.1758,6.39,other
26.3522,84.0005,30.0,other
17.077,73.5364,30.0,other
20.6584,83.0051,21.61,other
16.1266,74.3357,12.73,other
18.326,80.4009,13.76,other
10.1329,89.0484,10.28,other
28.0994,84.7616,28.23,other
18.4157,86.8875,7.25,other
29.8405,71.4633,11.71,other
20.5466,90.1646,12.22,other
13.9309,89.2768,19.89,other
8.5256,94.6369,10.38,other
10.5591,77.0857,23.54,other
18.5183,85.6537,9.69,other
20.4187,72.2342,10.73,other
10.4722,87.6356,28.99,other
17.4662,91.8238,27.17,other
13.2488,82.8522,2.74,other
25.7292,77.0575,13.28,other
23.9796,84.7336,20.27,other
9.3464,80.7988,12.16,other
8.1934,94.9917,6.25,other
8.8615,79.1313,13.2,other
24.6017,87.0547,17.83,other
17.4093,89.0164,5.18,other
13.6021,80.5818,6.12,other
13.8852,76.2084,12.22,other
23.6684,74.1595,24.82,other
10.0963,88.9422,7.63,other
29.7778,85.6035,16.9,other
24.5154,78.9985,1.0,other
22.7811,83.3506,30.0,other
9.7185,93.9836,8.03,other
11.4324,88.4729,11.74,other
20.5657,73.0278,6.87,other
25.0996,92.7294,7.25,other
12.8881,91.3903,5.07,other
28.1037,78.3741,13.8,other
14.3893,92.531,28.23,other
24.362,84.1033,6.77,other
16.533,71.3212,30.0,other
29.461,93.7702,8.44,other
11.7569,93.4092,15.81,other
19.8209,82.8098,5.1,other
9.6262,93.6331,6.99,other
11.1661,86.4052,3.65,other
18.9811,85.535,30.0,other
28.6441,78.0911,18.5,other
19.8968,93.1523,8.42,other
16.3559,76.6342,17.56,other
27.1967,91.6877,24.21,other
26.6041,89.9996,8.03,other
13.4646,70.2208,12.57,other
18.8288,89.7584,10.8,other
22.1964,81.7219,6.35,other
24.7714,88.8629,16.53,other
11.6685,86.9682,4.99,other
19.5219,91.6099,5.06,other
29.073,90.4547,5.38,other
22.2182,91.2807,20.35,other
26.3008,72.9309,10.93,other
20.5039,80.1165,11.7,other
29.9954,75.2778,27.38,other
20.82,82.315,16.04,other
20.2504,80.3252,4.99,other
9.7688,92.4818,6.43,other
29.521,77.4552,16.61,other
8.2506,83.5607,5.31,other
21.5819,86.5863,20.85,other
14.9603,91.8737,30.0,other
20.4319,80.1955,9.85,other
18.4799,81.9262,18.58,other
25.9258,79.9033,12.12,other
8.6213,75.8222,18.82,other
27.5559,87.4965,10.71,other
9.3291,80.8986,18.35,other
29.2428,92.6695,9.94,other
18.1626,75.6706,20.11,other
15.3056,94.3564,8.66,other
10.1926,72.5654,1.65,other
18.5375,78.1751,30.0,other
8.655,83.9548,1.16,other
13.0661,90.2656,30.0,other
26.4301,93.6325,14.48,other
14.1798,83.2877,13.07,other
11.2828,70.8121,20.71,other
8.3065,73.2072,18.08,other
16.545,81.961,10.0,other
28.0611,72.6337,7.48,other
20.4537,76.5851,12.07,other
8.1841,89.3919,16.11,other
25.3743,92.3267,7.67,other
22.6957,90.0418,4.62,other
28.9296,89.9704,12.63,other
28.2538,92.176,30.0,other
11.5409,81.4649,30.0,other
9.14,81.8675,13.05,other
29.0822,75.0728,5.98,other
15.9473,76.4289,10.07,other
21.866,76.4331,12.21,other
16.3983,79.3101,5.54,other
27.347,84.6269,12.74,other
14.8608,87.2826,12.71,other
12.7494,73.6031,9.13,other
20.7765,94.8624,6.7,other
23.7807,94.0097,12.62,other
26.7945,76.179,12.17,other
13.2696,87.09,4.97,other
11.3994,76.784,13.58,other
15.1037,89.5906,6.69,other
27.627,92.5254,3.24,other
8.4616,78.3457,19.24,other
15.637,91.8561,13.29,other
8.417,88.9255,27.12,other
29.4201,88.7694,9.15,other
28.3804,71.1611,26.03,other
14.6218,94.6722,3.32,other
8.6808,84.8956,30.0,other
27.4418,83.5236,7.71,other
13.1293,82.232,5.33,other
15.7903,76.1294,7.26,other
29.1143,85.9145,20.37,other
12.2812,70.6281,4.05,other
20.6317,71.3253,3.57,other
23.0339,85.6786,13.22,other
20.5144,72.731,9.84,other
19.6726,84.7543,13.76,other
27.4783,86.3388,14.1,other
12.4586,72.0951,3.69,other
23.6933,94.5278,24.45,other
16.1678,90.9295,30.0,other
29.3968,94.9609,30.0,other
27.5333,80.8987,11.32,other
10.0817,89.4195,4.36,other
23.6212,89.8298,26.49,other
15.3078,79.7969,16.4,other
10.579,72.7753,8.92,other
16.3667,71.5013,14.34,other
28.606,87.219,13.1,other
10.8621,76.8158,19.23,other
23.0046,71.339,27.03,other
15.3375,92.8773,8.83,other
18.4815,80.3762,16.33,other
14.4327,76.4203,17.86,other
23.9162,71.2765,15.35,other
8.6428,75.3537,30.0,other
25.3113,78.5565,4.92,other
20.2437,78.9302,11.77,other
18.1543,80.5151,7.77,other
12.5805,85.1977,9.9,other
12.7331,92.4127,10.71,other
11.8662,76.2683,17.99,other
24.3042,76.8656,10.5,other
25.684,74.7051,2.05,other
27.761,80.3533,4.33,other
28.9934,82.0133,6.82,other
15.0126,86.1384,12.09,other
23.6516,89.3396,12.76,other
19.9285,93.2405,11.02,other
27.7368,79.2381,24.26,other
20.0556,81.26,30.0,other
24.2901,88.3972,12.85,other
19.9705,89.0953,4.95,other
17.4463,79.922,10.9,other
9.0252,93.0689,26.45,other
20.0809,76.8419,18.75,other
15.5053,86.1872,16.11,other
16.9831,71.638,11.16,other
21.3294,74.9649,26.92,other
17.8069,91.1244,11.16,other
15.6681,79.292,13.91,other
15.9233,74.3729,30.0,other
19.652,84.1585,24.2,other
19.3064,87.616,30.0,other
29.7086,72.1058,17.86,other
25.6131,91.6339,5.54,other
23.2945,85.1019,12.83,other
9.1434,82.6555,9.39,other
14.5981,79.8076,9.29,other
15.7959,93.6629,30.0,other
14.4155,75.9424,30.0,other
25.1668,93.3935,30.0,other
29.249,77.7387,8.44,other
21.2864,76.2369,29.39,other
25.4826,82.5254,22.94,other
15.0929,76.5111,24.72,other
22.7174,70.8765,20.26,other
14.2645,71.9473,27.03,other
20.5359,81.0624,30.0,other
27.2203,81.8284,17.29,other
10.8329,87.351,9.3,other
20.3208,73.5601,30.0,other
15.4247,81.9154,1.98,other
24.5678,86.7027,12.45,other
20.6173,78.8585,26.18,other
15.4526,83.7435,8.85,other
23.2909,87.4824,3.25,other
17.0835,81.7042,14.07,other
24.2352,70.85,9.14,other
25.7594,70.1162,20.67,other
20.4483,83.1176,20.39,other
12.0903,94.4608,12.85,other
27.2513,94.0173,29.89,other
9.2292,80.6092,9.8,other
17.548,76.9315,6.75,other
24.2918,87.6687,6.18,other
19.2537,82.6189,8.29,other
15.999,80.3281,9.94,other
10.9881,80.3943,6.87,other
27.6789,88.1772,27.16,other
9.5295,72.8359,26.5,other
17.7922,78.8727,30.0,other
15.7815,84.4127,30.0,other
19.4475,88.1118,12.31,other
10.8803,91.4773,4.02,other
24.1484,81.8947,20.32,other
20.3083,83.3255,30.0,other
14.6647,90.6987,5.98,other
29.3174,80.4119,11.76,other
17.9081,82.1607,6.09,other
9.3214,70.7374,12.72,other
27.0912,77.6394,5.41,other
19.7836,87.3107,3.79,other
14.0551,78.2251,8.21,other
25.6185,75.7712,5.73,other
26.9079,76.9535,29.66,other
18.4736,90.3438,6.41,other
13.6381,75.801,19.32,other
12.8233,78.1613,1.0,other
21.334,88.4979,12.04,other
12.4711,71.8145,10.01,other
19.5079,87.0837,12.68,other
9.9237,83.1636,20.38,other
18.7048,94.4088,12.23,other
16.408,84.7904,7.7,other
19.9193,77.4008,7.26,other
10.7174,91.1456,10.59,other
23.0742,78.1986,3.49,other
11.9658,72.7336,21.18,other
20.8985,89.9639,3.51,other
9.9736,75.7878,12.5,other
10.462,74.25,28.2,other
18.3883,88.9502,6.36,other
10.5734,85.7448,18.26,other
14.1603,80.8287,19.95,other
26.1282,84.2282,19.18,other
25.51,73.2515,13.54,other
27.0605,75.7034,26.58,other
29.2883,85.9955,23.39,other
27.3197,76.6818,7.34,other
20.943,71.0425,12.06,other
19.9266,80.1923,21.95,other
12.2615,89.9794,13.0,other
27.5126,92.039,7.43,other
27.2661,71.7792,9.46,other
12.0627,78.5979,12.24,other
8.985,76.5585,4.65,other
29.2904,94.4198,24.69,other
25.3707,77.2098,11.93,other
26.1354,86.4477,4.82,other
16.7724,76.9919,5.09,other
9.1052,80.3872,9.79,other
23.5802,78.781,30.0,other
17.679,72.0472,7.92,other
21.0208,87.864,17.27,other
11.8496,86.0883,2.39,other
14.905,76.9723,2.72,other
14.1774,77.712,17.9,other
10.9782,85.9259,13.77,other
12.0128,70.404,30.0,other
25.9072,88.207,30.0,other
25.7687,81.5139,22.06,other
29.3609,90.1805,9.93,other
10.4424,70.1578,30.0,other
11.1933,81.7823,30.0,other
13.868,77.4933,13.05,other
15.6969,74.6066,22.14,other
29.2736,75.7282,30.0,other
10.7086,71.9103,29.38,other
17.9472,93.1051,30.0,other
8.1058,84.0678,8.27,other
27.7848,70.0777,9.81,other
29.394,90.0783,14.8,other
22.5925,79.6791,20.49,other
19.8361,88.6991,5.83,other
20.5376,85.8503,7.41,other
10.2599,77.2948,30.0,other
16.0139,70.8728,18.32,other
22.9511,78.3503,8.2,other
24.9515,78.2617,19.7,other
11.3342,85.3499,10.78,other
10.0258,73.6516,19.46,other
19.8661,87.2105,7.85,other
14.3843,89.3126,10.37,other
29.6676,88.173,2.65,other
28.3127,79.0135,10.68,other
27.1716,88.9849,9.69,other
8.4752,77.2962,5.7,other
24.0047,71.1513,25.89,other
15.9327,89.4387,18.19,other
14.8599,90.39,11.14,other
22.9151,91.2164,11.58,other
17.0087,93.3057,30.0,other
22.666,94.6263,9.38,other
11.0983,76.2036,7.96,other
25.5782,91.6163,3.12,other
29.5305,82.7311,1.07,other
14.0716,91.5232,6.48,other
15.3837,71.3223,14.54,other
24.6206,90.6441,5.68,other
13.3877,86.7315,12.9,other
16.1677,83.6794,8.89,other
15.3498,84.9942,16.08,other
20.422,93.4247,19.5,other
15.5405,77.5045,18.5,other
20.8522,83.7299,16.55,other
23.0613,82.3269,12.7,other
28.3775,89.4454,14.04,other
9.3649,92.0771,6.58,other
25.1467,80.6916,7.58,other
15.0754,87.218,24.42,other
14.8897,84.2764,22.06,other
24.2576,83.5727,7.35,other
19.639,80.9125,11.43,other
19.4083,92.2701,25.47,other
9.3648,94.6806,17.98,other
19.8777,85.9836,12.75,other
19.6648,79.5237,29.18,other
11.6649,89.279,14.06,other
16.6911,73.0328,16.25,other
12.8315,94.9185,30.0,other
28.9479,87.9756,15.55,other
12.789,83.1461,3.15,other
18.5278,93.2417,5.37,other
17.3172,83.6839,16.55,other
29.398,80.8315,19.08,other
24.6033,85.5687,30.0,other
12.5644,76.4558,1.56,other
24.6659,91.3444,5.89,other
24.8137,89.4646,23.99,other
12.3659,79.3093,9.88,other
21.1687,85.6956,20.64,other
23.9195,78.8418,6.57,other
13.2266,70.4411,5.27,other
23.3789,87.1984,13.11,other
18.5399,90.734,25.48,other
23.6522,84.337,14.52,other
17.7896,88.6515,9.53,other
15.9509,94.3936,25.61,other
11.8916,80.6825,11.17,other
22.7445,71.1603,13.62,other
16.1966,81.0231,4.05,other
21.1135,83.7007,2.95,other
22.0443,87.6011,11.06,other
13.7846,77.4268,30.0,other
25.1593,76.5143,7.6,other
8.8718,91.2066,11.92,other
17.3564,75.2478,12.86,other
13.5274,89.5544,11.44,other
20.235,94.8467,22.65,other
17.6145,79.4428,21.76,other
22.0794,87.1496,2.69,other
29.738,75.3594,4.6,other
12.5566,89.394,10.07,other
16.9301,76.1336,5.33,other
27.7381,74.9278,1.69,other
18.2212,74.5041,13.89,other
24.0698,78.1288,9.43,other
8.1325,92.6405,16.25,other
11.8912,94.7641,6.89,other
16.21,80.9503,28.68,other
18.9481,91.3066,12.11,other
8.3921,91.5532,5.66,other
16.3462,71.8329,3.73,other
15.4934,86.7239,13.12,other
18.4387,70.9117,6.05,other
23.0582,81.1781,3.43,other
27.4728,85.7093,10.65,other
21.3856,73.9407,7.39,other
29.7116,78.6848,30.0,other
28.9151,83.0175,11.53,other
16.2795,77.5184,20.05,other
23.6757,85.4109,15.51,other
14.1826,92.2284,6.21,other
26.0974,77.4097,11.8,other
27.4206,92.7356,11.98,other
13.7152,80.6627,8.32,other
26.2988,93.3772,7.97,other
14.6867,85.813,17.85,other
9.1132,88.9702,1.0,other
26.9309,77.1446,23.05,other
22.6463,83.4936,13.89,other
11.4695,80.3427,20.08,other
22.6715,80.3051,7.81,other
19.4613,79.1894,27.08,other
8.6362,84.3568,1.59,other
14.1649,81.5117,7.23,other
13.5827,70.8557,5.52,other
11.2755,76.6334,10.6,other
29.4043,91.5522,24.15,other
10.9553,80.2584,3.58,other
17.5906,82.458,25.55,other
28.4278,83.4453,23.34,other
12.1906,92.1334,3.05,other
28.2022,79.8339,7.54,other
20.3714,89.6738,9.45,other
15.1554,71.7816,22.46,other
20.0809,76.3343,4.32,other
27.5457,86.2188,6.3,other
29.4373,76.3752,9.2,other
12.6367,71.3065,5.98,other
16.1778,88.4294,17.27,other
29.5661,84.4463,4.32,other
23.5167,77.0181,4.59,other
10.1533,73.5614,12.6,other
22.2521,75.0324,28.36,other
22.2852,71.1124,4.34,other
8.6096,71.351,9.35,other
19.3581,85.4359,21.22,other
25.8359,82.7522,30.0,other
10.5218,75.7595,20.5,other
18.3588,89.4291,6.38,other
27.8648,90.6396,13.88,other
17.6311,75.0358,30.0,other
15.5319,71.356,4.91,other
29.0603,91.1238,3.77,other
15.1782,82.5567,7.21,other
16.1843,92.679,5.39,other
10.0864,82.8628,11.9,other
23.6345,79.9955,30.0,other
11.6742,81.6663,4.38,other
28.848,93.2044,11.61,other
21.7824,74.6574,4.1,other
15.6387,75.0576,10.17,other
12.0188,82.2395,18.86,other
16.0264,91.2662,30.0,other
13.1104,70.8864,30.0,other
22.0071,91.0641,16.93,other
16.593,92.9779,7.99,other
27.343,83.7619,18.63,other
24.2665,74.9658,10.69,other
26.7661,72.2829,5.65,other
15.8869,81.1077,9.84,other
27.5741,80.5141,22.18,other
11.113,84.2477,23.95,other
20.7405,94.5101,9.73,other
16.5485,90.5481,9.76,other
8.0043,71.3272,9.83,other
28.1524,87.8976,10.95,other
27.2394,76.9294,16.66,other
15.7164,70.256,21.59,other
11.3976,73.0861,25.26,other
18.5528,92.5838,7.24,other
28.8262,94.5788,30.0,other
21.5151,77.5294,12.59,other
13.6377,74.3385,2.42,other
24.5599,70.397,1.0,other
23.4527,73.1191,9.96,other
8.3763,90.3433,26.22,other
27.287,80.7669,21.89,other
16.8635,71.4712,23.04,other
21.7181,82.9588,11.89,other
26.9444,70.312,6.87,other
23.1009,76.2318,10.31,other
25.2039,74.4989,30.0,other
18.392,87.7009,16.17,other
14.5514,72.8643,10.79,other
24.5869,80.7141,22.43,other
12.6611,77.594,7.3,other
14.5586,82.367,10.72,other
21.1675,87.195,1.0,other
24.6558,88.7204,30.0,other
19.4274,81.9726,5.08,other
25.8175,85.3478,15.23,other
14.9649,81.9269,4.69,other
22.7937,90.1907,3.82,other
29.4123,92.4019,16.7,other
29.4996,73.0153,8.11,other
16.3789,92.2813,10.82,other
18.5325,70.2233,30.0,other
25.0549,80.9836,19.43,other
19.8482,91.1583,2.07,other
11.037,91.0179,7.91,other
17.4928,82.5509,26.17,other
23.0419,90.4122,21.37,other
12.297,75.5002,30.0,other
9.3653,90.8578,6.76,other
18.2191,73.4406,7.6,other
21.3641,92.9767,7.0,other
18.8255,81.6085,18.71,other
28.9994,88.9207,8.13,other
12.5118,72.6733,7.74,other
12.4496,86.4226,19.16,other
26.0118,91.7696,9.91,other
20.336,70.0574,9.94,other
13.1261,72.4753,7.86,other
24.1932,77.9563,12.97,other
17.5623,79.9941,12.24,other
11.1174,88.469,10.6,other
14.6928,76.4636,12.33,other
27.7755,70.1779,15.73,other
9.2253,88.0111,2.43,other
17.8864,90.9338,22.34,other
16.7467,81.4616,18.35,other
22.9689,80.225,12.65,other
9.6099,80.1706,20.03,other
11.8083,81.2977,30.0,other
28.6574,84.6039,14.9,other
20.227,90.3379,10.66,other
14.0936,76.5161,17.54,other
15.6446,80.4594,30.0,other
29.6888,86.0442,30.0,other
22.7762,81.4755,5.78,other
15.0829,94.5511,4.34,other
20.0991,70.1816,18.12,other
26.7093,90.1355,7.21,other
21.7604,89.0111,17.89,other
26.96,73.8398,15.02,other
21.1983,80.115,10.09,other
14.4491,86.0295,3.91,other
15.8775,76.7385,30.0,other
22.6077,88.9154,15.96,other
10.5251,79.1407,8.52,other
25.5482,86.4145,13.03,other
25.4504,83.6121,13.42,other
10.7765,78.024,30.0,other
18.864,83.5481,24.28,other
19.1456,73.6653,30.0,other
18.1096,70.9908,5.25,other
13.4235,84.8163,8.12,other
11.5632,87.93,30.0,other
25.1318,87.2874,5.78,other
14.4699,80.418,13.11,other
8.8591,84.8483,7.35,other
28.8151,92.7704,30.0,other
15.8946,87.3311,11.03,other
19.1214,94.3804,8.04,other
23.9877,83.2236,8.58,other
22.7048,88.4605,15.14,other
29.7025,70.3927,26.62,other
12.6305,93.4385,26.67,other
15.0311,92.0778,19.97,other
26.5156,92.072,20.73,other
15.2488,72.209,18.07,other
17.1348,85.2313,10.79,other
24.6218,80.9212,11.13,other
15.6552,79.9142,11.03,other
21.058,78.0155,12.2,other
23.3645,78.6274,1.33,other
13.73,86.089,12.42,other
13.9894,77.7273,8.29,other
20.372,90.5975,30.0,other
22.8669,74.8052,27.78,other
21.031,90.6821,12.97,other
19.2934,90.8068,13.66,other
24.5055,72.3173,11.5,other
17.0381,78.9913,25.4,other
18.6932,82.0353,15.51,other
26.5202,91.5257,14.39,other
21.0839,75.3411,8.34,other
22.7068,72.1242,6.11,other
24.441,75.4348,2.88,other
23.6013,81.8926,15.84,other
29.2408,88.113,12.53,other
23.2509,94.0634,16.9,other
22.7526,77.5311,22.07,other
9.5522,72.5171,19.29,other
13.5957,73.2824,8.17,other
13.9039,80.0771,5.43,other
13.4905,77.6159,14.73,other
23.0479,78.7149,30.0,other
29.0234,71.7658,6.51,other
28.7428,76.4247,15.33,other
10.7385,73.5836,14.55,other
22.1138,79.8596,23.84,other
18.3251,93.8481,6.09,other
13.1887,89.6701,3.17,other
14.1469,91.2775,7.1,other
13.0026,83.9898,19.94,other
17.1094,75.1271,6.92,other
20.7411,83.9158,4.15,other
18.5381,83.941,16.99,other
14.0388,76.9752,13.59,other
15.2956,70.6431,6.34,other
22.5626,78.7402,21.96,other
25.5742,93.4756,18.49,other
10.683,79.8142,11.31,other
17.6121,77.0905,17.3,other
24.1842,78.0424,15.03,other
18.036,90.3755,17.02,other
16.9248,87.3332,3.14,other
23.0879,70.2344,30.0,other
28.4677,83.4943,3.89,other
21.3939,82.679,23.66,other
19.6954,93.6698,2.22,other
22.5344,82.0503,30.0,other
22.7979,87.6527,4.9,other
11.1357,94.7969,13.41,other
16.6767,86.3262,13.6,other
13.9699,81.1903,28.08,other
14.8769,83.4853,30.0,other
21.9817,86.859,30.0,other
24.742,85.3002,21.82,other
18.6101,89.283,30.0,other
21.9899,71.3585,8.69,other
25.6864,88.7518,11.05,other
17.0731,80.3339,11.93,other
28.3412,71.8629,7.55,other
11.0715,82.8806,1.93,other
18.5887,90.9502,30.0,other
26.3532,74.5285,29.1,other
23.1622,94.784,30.0,other
9.6634,93.8865,11.61,other
11.4554,81.9173,12.86,other
23.1556,74.6546,13.88,other
8.8195,71.8447,8.43,other
15.8555,75.7125,23.81,other
18.1538,90.9634,30.0,other
18.0398,75.5353,5.95,other
22.4485,91.5012,8.7,other
29.6575,77.1201,1.01,other
18.5865,78.9157,16.4,other
20.8235,86.6418,16.57,other
20.7154,93.0302,3.94,other
16.4995,88.7922,12.05,other
21.708,82.1541,8.07,other
9.3499,87.0339,27.45,other
24.9266,93.6714,30.0,other
16.184,70.7328,1.5,other
9.3479,77.6831,23.22,other
15.261,73.6105,20.15,other
20.0022,75.7008,3.9,other
19.1091,81.1865,14.46,other
17.4949,80.3408,16.3,other
10.6088,72.3006,3.07,other
27.7117,87.3549,18.64,other
10.4741,94.2018,29.68,other
17.7703,70.3645,16.6,other
20.416,82.8509,18.46,other
10.5684,73.6865,4.11,other
14.5233,78.0651,16.65,other
26.031,90.7581,8.55,other
17.2052,70.053,27.26,other
24.693,79.3784,6.85,other
22.6461,78.7915,14.42,other
21.9562,89.7707,30.0,other
25.0429,88.0495,11.73,other
11.7934,72.6921,26.45,other
13.9894,82.6232,22.07,other
16.835,73.7536,30.0,other
28.6716,84.8658,9.98,other
10.5667,74.7913,14.13,other
29.3518,94.1643,30.0,other
14.1253,76.9204,30.0,other
27.3431,71.9321,9.27,other
17.3386,91.7608,7.68,other
22.3252,70.6632,2.46,other
9.3913,77.389,5.73,other
24.6041,76.2836,12.03,other
28.6568,89.4509,30.0,other
27.9085,76.435,1.41,other
10.9933,94.4912,29.48,other
12.3318,86.9467,24.71,other
25.8364,82.3719,20.16,other
18.6731,78.4768,5.79,other
